NU_ANO;CO_CURSO;CO_RS_I1;CO_RS_I2;CO_RS_I3;CO_RS_I4;CO_RS_I5;CO_RS_I6;CO_RS_I7;CO_RS_I8;CO_RS_I9
2025;74655;E;B;A;E;D;D;A;B;B
2025;5001294;C;C;B;B;C;E;D;D;B
2025;71859;A;A;A;A;A;A;A;A;A
2025;1725;D;C;A;C;C;A;C;B;A
2025;85652;.;.;.;.;.;.;.;.;.
2025;90483;A;B;A;A;B;D;C;A;A
2025;9805;D;D;B;C;C;B;D;B;A
2025;72681;D;E;E;B;C;C;D;D;B
2025;97679;C;B;C;B;C;E;D;A;A
2025;1399477;.;.;.;.;.;.;.;.;.
2025;18605;C;C;C;C;C;B;D;D;A
2025;9805;.;.;.;.;.;.;.;.;.
2025;389;C;D;D;C;D;B;D;B;B
2025;1385538;D;D;C;B;C;B;C;B;A
2025;107766;E;D;A;D;C;D;D;A;A
2025;1321864;C;C;C;B;C;D;D;B;A
2025;65114;C;B;B;D;B;D;C;B;B
2025;7705;C;B;B;C;C;D;C;B;A
2025;1385538;C;E;B;A;B;D;D;B;A
2025;100956;C;C;C;C;C;E;D;C;A
2025;100956;D;D;C;B;C;B;D;B;B
2025;5001294;D;C;B;B;C;C;D;C;A
2025;1390317;E;C;C;B;C;A;C;B;A
2025;5001294;C;C;C;B;C;B;D;A;A
2025;12015;C;D;A;C;D;B;C;B;A
2025;1390311;.;.;.;.;.;.;.;.;.
2025;1190280;.;.;.;.;.;.;.;.;.
2025;12970;A;A;A;A;A;A;A;A;A
2025;1321864;.;.;.;.;.;.;.;.;.
2025;1257548;D;D;B;B;C;E;C;A;B
2025;74655;C;B;C;C;C;D;B;D;A
2025;1390311;A;B;C;B;C;D;E;D;A
2025;7676;C;B;C;B;C;A;A;A;A
2025;49060;C;C;C;B;C;B;A;B;A
2025;57852;C;C;C;A;A;A;C;B;A
2025;5001294;.;.;.;.;.;.;.;.;.
2025;5000980;D;C;C;B;C;B;D;A;A
2025;1192188;D;D;C;B;C;B;C;B;A
2025;1200578;.;.;.;.;.;.;.;.;.
2025;1399477;D;C;C;B;B;E;D;B;A
2025;1465625;D;D;E;C;D;B;C;D;B
2025;65114;C;B;A;B;A;B;A;C;A
2025;1190667;D;D;C;B;C;A;C;A;A
2025;5001294;D;D;B;A;C;B;D;A;A
2025;1408259;C;D;A;B;B;B;C;A;B
2025;5000979;C;D;C;B;C;B;D;E;A
2025;82224;D;D;B;B;C;A;C;A;A
2025;57402;D;D;C;B;D;B;D;A;A
2025;1385538;D;D;C;B;C;B;B;B;A
2025;5001294;C;C;C;A;B;B;C;A;A
2025;1178672;C;C;C;C;A;B;B;B;B
2025;1397771;D;D;C;B;B;B;E;B;A
2025;1487491;D;C;C;C;C;D;C;A;A
2025;1184047;E;B;A;E;A;D;A;D;B
2025;39415;C;B;C;B;C;E;B;B;A
2025;9805;C;B;C;C;D;E;D;B;A
2025;1385538;D;D;D;D;B;D;D;B;A
2025;1184060;D;E;A;A;C;D;D;B;B
2025;72667;C;C;C;B;D;B;A;A;A
2025;1390317;C;E;A;B;C;C;D;D;A
2025;74655;.;.;.;.;.;.;.;.;.
2025;1399482;C;C;B;C;C;B;C;B;A
2025;78256;D;D;C;B;C;B;D;B;A
2025;5000930;D;B;C;B;C;A;C;B;A
2025;49060;C;D;C;B;C;E;D;A;A
2025;18472;D;B;B;B;C;D;C;A;A
2025;1399615;D;D;D;B;B;B;C;B;A
2025;1399486;D;D;C;B;C;A;B;B;A
2025;57852;D;D;C;A;C;B;B;B;A
2025;1190280;C;C;B;C;B;B;D;B;A
2025;72681;E;E;A;E;D;C;A;B;B
2025;49060;D;D;C;A;B;B;D;B;A
2025;72675;B;A;A;B;.;B;B;B;A
2025;1465625;D;C;A;C;C;D;C;A;A
2025;5000930;D;C;C;C;C;A;C;B;A
2025;5001294;D;C;C;B;B;C;D;A;A
2025;108882;B;D;A;B;B;B;B;B;B
2025;5001294;C;C;B;B;C;B;D;A;A
2025;1184325;.;C;A;B;C;E;C;B;A
2025;72667;C;D;C;B;C;C;D;D;A
2025;59174;C;D;C;B;C;B;C;B;A
2025;1193275;C;C;C;C;C;C;C;C;A
2025;1399482;D;D;C;B;B;B;D;B;A
2025;72681;C;C;C;A;C;A;C;E;A
2025;1193275;.;.;.;.;.;.;.;.;.
2025;1202539;C;D;A;A;C;D;B;A;A
2025;7676;D;C;C;B;D;E;C;B;A
2025;18472;C;D;C;B;E;D;D;B;A
2025;86356;.;.;.;.;.;.;.;.;.
2025;1427420;D;D;A;A;C;B;B;B;B
2025;5000931;D;D;B;B;C;C;C;B;A
2025;49060;C;D;C;B;C;D;C;B;B
2025;5001294;E;E;A;B;D;D;E;.;B
2025;1477973;A;A;A;A;A;A;A;A;A
2025;5001294;E;B;A;B;D;A;A;C;A
2025;107766;E;D;A;B;C;B;D;B;A
2025;7414;D;D;B;B;B;E;D;A;A
2025;66361;D;D;C;B;C;D;D;B;A
2025;49060;C;E;C;B;D;A;B;B;.
2025;72667;C;A;A;A;B;E;D;B;A
2025;1399477;D;C;C;B;C;E;D;E;A
2025;1321864;C;D;C;A;B;B;D;A;A
2025;97679;.;.;.;.;.;.;.;.;.
2025;1171609;D;C;C;C;C;A;C;B;A
2025;100956;C;D;C;B;B;B;D;A;A
2025;66361;D;E;C;C;C;D;D;B;B
2025;65924;C;C;C;B;C;A;C;A;A
2025;5001294;D;C;A;B;C;D;D;A;A
2025;72767;D;D;C;B;D;B;B;A;A
2025;1029204;A;A;A;A;A;A;A;*;B
2025;14975;D;C;C;B;C;D;C;A;A
2025;5001294;C;C;C;B;C;A;C;B;A
2025;65114;D;B;C;B;C;A;C;A;A
2025;1321864;D;D;B;B;C;A;D;A;A
2025;1184060;.;.;.;.;.;.;.;.;.
2025;1342536;C;C;A;B;C;B;C;B;B
2025;5001294;D;C;B;D;D;B;C;B;A
2025;74655;.;.;.;.;.;.;.;.;.
2025;1292726;C;D;C;B;C;E;C;A;A
2025;75821;D;D;D;D;D;A;A;A;B
2025;1427420;D;C;B;C;B;B;A;B;A
2025;72681;C;C;C;B;C;E;D;B;A
2025;19294;C;C;C;B;C;B;C;B;B
2025;7414;D;D;C;B;C;E;E;B;A
2025;1399477;C;C;C;A;C;A;D;A;A
2025;5000980;C;C;B;A;E;D;E;.;A
2025;78256;D;D;D;D;C;B;D;B;A
2025;1193275;E;D;C;D;D;D;C;D;A
2025;1184047;C;C;C;B;C;D;C;A;A
2025;1184060;D;C;C;B;C;D;D;C;A
2025;1166567;C;D;B;B;C;B;C;B;A
2025;1327450;D;D;A;B;C;B;D;A;A
2025;49060;D;D;B;B;C;E;D;B;A
2025;57402;D;C;C;B;C;B;C;B;A
2025;1322329;C;D;B;A;A;D;C;D;A
2025;1189607;E;D;D;C;C;A;C;B;A
2025;78256;C;D;A;A;B;E;B;E;A
2025;1390317;E;C;C;B;C;E;A;B;A
2025;5000980;C;D;C;D;C;D;B;C;.
2025;1342536;C;D;C;A;B;B;D;A;A
2025;85652;C;B;C;C;C;C;C;C;A
2025;1184432;C;D;C;B;C;A;C;B;A
2025;19294;D;D;B;A;B;B;D;A;A
2025;5000979;C;C;C;A;B;E;B;B;A
2025;85652;D;C;C;B;C;B;D;B;A
2025;66361;C;D;C;B;C;A;D;A;A
2025;1445016;E;D;D;C;C;A;C;B;B
2025;18605;C;D;B;B;C;B;D;A;A
2025;100956;D;D;D;D;C;B;B;B;A
2025;1390317;C;C;B;B;C;B;C;A;A
2025;1029204;C;D;B;A;B;E;E;E;A
2025;75821;D;C;C;B;B;B;E;B;A
2025;1200578;C;B;A;B;C;A;D;B;A
2025;72667;E;C;B;C;B;B;D;B;A
2025;85652;C;C;C;C;C;C;C;C;.
2025;49060;C;D;C;B;C;E;D;B;A
2025;1188127;D;B;C;B;C;D;D;B;A
2025;1136509;D;C;C;B;C;A;C;B;A
2025;1399482;D;D;C;C;D;E;B;B;A
2025;90483;.;.;.;.;.;.;.;.;.
2025;65114;D;D;C;A;A;B;D;D;A
2025;1399482;C;D;D;C;C;B;D;E;A
2025;1189607;C;B;C;B;B;D;D;A;A
2025;1166567;D;E;A;D;B;B;C;B;A
2025;1190667;C;C;B;A;B;E;A;B;A
2025;1399481;D;B;A;B;B;B;C;B;A
2025;10289;A;.;B;.;C;.;D;.;.
2025;8698;D;D;B;B;B;A;D;A;A
2025;1390317;C;D;C;B;B;A;D;A;A
2025;5000980;D;D;A;B;C;B;B;B;A
2025;1399477;.;.;.;.;.;.;.;.;.
2025;1390311;C;C;C;A;B;E;E;B;A
2025;9326;D;D;C;B;C;B;D;B;A
2025;5000980;D;D;C;B;C;A;B;A;A
2025;57402;E;D;C;B;C;B;C;B;B
2025;1257524;C;*;D;B;C;D;D;*;B
2025;1518;D;D;C;B;C;B;D;B;A
2025;1408259;E;D;C;C;C;B;A;D;A
2025;65924;D;C;A;D;D;B;C;E;B
2025;1184047;D;C;C;B;C;B;D;B;A
2025;1184060;C;C;D;A;B;E;D;A;A
2025;100956;E;D;B;B;C;A;D;D;A
2025;72681;A;A;A;A;A;A;A;A;A
2025;1184060;D;D;C;C;D;B;D;A;A
2025;1408259;D;D;A;B;C;E;C;A;A
2025;100956;C;E;B;B;C;E;C;A;A
2025;65924;D;C;D;B;A;B;B;B;A
2025;5000981;D;C;C;B;C;B;C;B;A
2025;66361;C;E;A;C;A;B;B;A;A
2025;5000980;C;C;B;C;D;B;D;B;A
2025;5000980;D;D;C;B;C;A;D;B;A
2025;1184432;D;D;C;A;B;A;D;A;A
2025;1399482;C;C;C;A;C;D;A;B;A
2025;59174;C;D;C;B;C;E;D;B;A
2025;75821;D;*;C;B;C;B;D;B;B
2025;12015;D;C;D;A;A;E;D;B;A
2025;1408259;D;D;B;B;B;B;D;A;A
2025;65114;D;D;C;B;C;B;D;B;A
2025;1408259;D;D;C;B;B;A;C;A;A
2025;74655;C;C;C;B;C;A;C;B;A
2025;65114;D;D;C;C;C;B;C;B;A
2025;74655;C;D;C;A;B;E;C;B;A
2025;13424;C;C;C;B;C;A;B;A;A
2025;90483;D;C;B;B;C;A;B;A;A
2025;66361;D;E;C;C;B;A;C;E;A
2025;5001294;C;B;C;B;C;B;C;B;A
2025;39415;C;B;C;A;B;E;D;A;A
2025;1171609;D;C;C;C;C;B;B;B;B
2025;72681;C;C;C;B;C;A;C;B;A
2025;49060;D;D;C;B;C;A;C;B;B
2025;15783;C;E;C;B;B;E;D;A;A
2025;1477973;D;D;C;B;C;B;D;B;A
2025;9996;E;E;A;C;D;B;C;B;B
2025;1184047;D;D;A;B;C;A;D;A;A
2025;1445016;C;D;C;A;C;B;D;B;A
2025;7705;C;C;C;B;B;E;D;B;A
2025;5000812;E;E;.;B;C;B;C;D;B
2025;1487491;C;C;C;C;C;B;C;B;A
2025;1178524;D;D;C;B;B;A;C;B;B
2025;85652;C;D;A;C;D;.;D;B;A
2025;1108786;D;D;A;B;C;B;C;C;A
2025;1190280;C;C;C;A;B;D;D;A;A
2025;19294;C;D;B;B;C;E;D;A;A
2025;5001294;C;C;C;B;C;E;D;A;A
2025;57402;D;D;C;A;B;B;B;B;A
2025;1629;.;.;.;.;.;.;.;.;.
2025;1342536;C;C;C;B;B;A;B;A;A
2025;74655;D;D;A;B;B;A;B;B;A
2025;18472;D;D;C;A;B;D;C;B;A
2025;5000979;D;D;C;B;C;E;D;B;A
2025;1257548;.;.;.;.;.;.;.;.;.
2025;1397771;D;D;A;A;D;B;D;A;A
2025;1166567;.;.;.;.;.;.;.;.;.
2025;1385538;D;D;C;B;B;E;D;A;A
2025;59174;C;D;C;B;B;E;D;A;A
2025;5001294;.;.;.;.;.;.;.;.;.
2025;5000980;C;D;C;B;C;A;B;B;A
2025;5000980;C;D;C;B;C;B;D;A;A
2025;1184060;C;D;A;B;B;B;B;B;A
2025;74655;C;C;C;B;E;D;A;A;A
2025;65114;C;D;B;C;C;B;D;B;A
2025;5000981;C;D;C;B;C;D;D;A;A
2025;72667;C;D;C;B;B;E;D;B;A
2025;1180318;C;B;B;B;C;D;D;A;A
2025;20249;C;C;C;B;C;E;C;A;A
2025;49060;D;D;B;B;D;A;C;B;A
2025;1193264;D;E;E;D;D;B;D;D;A
2025;1050663;E;E;E;D;C;A;C;B;A
2025;64918;D;C;C;B;B;E;C;A;A
2025;1427419;C;C;C;A;C;B;D;B;A
2025;1292917;C;D;C;B;B;E;B;B;A
2025;5000931;C;D;B;B;C;B;D;B;A
2025;1399614;C;C;B;C;C;B;D;B;A
2025;1457707;D;C;C;B;C;B;C;B;A
2025;65114;D;B;A;D;D;B;D;B;A
2025;5000979;D;D;C;B;C;A;C;C;A
2025;1322329;C;D;D;C;C;B;B;B;A
2025;1465625;D;C;A;B;C;A;D;B;A
2025;14234;.;.;.;.;.;.;.;.;.
2025;97679;C;.;A;C;B;D;B;B;A
2025;49060;D;B;A;B;B;E;B;A;A
2025;1399482;C;C;C;B;B;B;D;A;A
2025;5001294;C;B;C;A;B;E;D;A;A
2025;74655;C;B;A;B;C;A;D;B;A
2025;5000980;D;D;C;B;C;E;D;B;A
2025;1178672;E;B;B;C;D;B;C;C;B
2025;1200712;D;B;C;B;C;E;C;B;A
2025;72667;D;D;C;B;D;E;D;A;A
2025;65114;E;D;C;B;A;B;C;B;A
2025;5001300;C;D;C;B;C;B;D;B;A
2025;1188900;C;C;C;B;C;C;D;B;A
2025;1322329;D;D;C;B;C;B;D;A;A
2025;5000980;D;D;C;B;A;B;C;A;A
2025;1342536;D;D;C;B;C;B;C;B;A
2025;1108786;C;E;A;B;C;A;D;A;A
2025;100956;C;D;C;C;B;B;A;A;A
2025;1322329;D;D;C;B;C;B;C;B;A
2025;1399616;D;D;C;A;C;B;C;B;A
2025;1518495;D;D;C;A;A;E;D;B;A
2025;18594;D;C;A;C;D;E;C;B;A
2025;20249;D;C;B;B;C;B;B;D;B
2025;1399486;D;D;C;C;C;A;C;C;A
2025;1184060;C;D;A;B;B;D;C;B;B
2025;1188900;D;D;C;B;C;B;C;B;A
2025;5000979;D;D;B;B;C;B;C;B;A
2025;1399483;D;D;B;B;B;E;D;A;A
2025;19206;C;D;C;A;B;A;D;A;A
2025;5001341;D;D;B;B;D;B;D;D;A
2025;59174;C;C;C;A;B;E;D;A;A
2025;82224;.;.;.;.;.;.;.;.;.
2025;1408261;.;.;.;.;.;.;.;.;.
2025;5001294;D;D;C;C;C;C;C;C;A
2025;9988;E;D;C;B;C;B;C;B;A
2025;1330031;D;D;C;B;C;B;C;B;A
2025;1184432;C;E;B;B;C;D;D;B;A
2025;74655;D;B;C;C;C;B;D;B;A
2025;18472;D;C;C;B;C;B;D;B;A
2025;389;C;D;B;A;B;A;D;B;A
2025;74655;D;B;A;B;C;A;A;B;A
2025;1190280;D;C;C;A;C;E;D;B;A
2025;1399482;D;D;A;C;C;B;D;B;A
2025;1322329;C;B;D;B;C;E;D;B;A
2025;1385538;C;D;C;C;C;B;D;B;A
2025;1257548;.;.;.;.;.;.;.;.;.
2025;97679;D;C;C;C;C;E;D;B;A
2025;1399481;C;D;C;A;B;E;E;E;A
2025;100956;.;.;.;.;.;.;.;.;.
2025;1190280;D;D;C;A;B;E;D;B;A
2025;5001294;C;B;C;C;D;B;B;A;A
2025;19206;E;B;C;A;B;E;D;A;A
2025;1190667;E;D;C;B;C;B;D;B;A
2025;1184060;D;D;A;B;C;E;C;A;A
2025;1168313;C;D;B;B;C;A;D;A;A
2025;1184432;D;D;B;B;C;E;D;A;A
2025;1487491;C;D;B;B;C;B;D;A;A
2025;100956;C;C;B;B;B;B;D;B;A
2025;1192188;C;C;C;D;C;B;C;A;A
2025;1342536;C;C;C;A;B;E;D;B;A
2025;100956;C;C;C;C;C;E;D;B;A
2025;1453564;C;C;B;B;C;E;C;B;A
2025;5001341;C;D;B;B;C;B;C;B;A
2025;1445016;D;D;C;B;C;B;C;B;A
2025;1166567;C;D;A;B;C;A;B;C;B
2025;12;E;D;A;D;D;B;B;A;A
2025;5001341;D;D;C;A;C;E;A;B;B
2025;65924;D;D;B;B;C;E;B;A;A
2025;65114;E;D;B;B;C;B;C;B;A
2025;1487491;C;C;B;B;C;B;D;A;A
2025;1399615;D;D;C;A;B;E;D;B;A
2025;49060;D;E;D;C;A;B;A;A;A
2025;1483773;C;D;B;B;B;E;D;A;A
2025;1184325;C;C;C;B;E;D;*;B;A
2025;100956;A;A;A;A;A;D;E;B;B
2025;1445016;E;E;D;C;C;A;A;B;B
2025;1108786;C;D;A;B;C;B;A;B;A
2025;1408507;E;E;C;B;C;B;C;A;A
2025;7676;C;C;C;B;C;E;D;B;A
2025;66361;D;C;C;B;C;A;C;B;A
2025;1184325;.;.;.;.;.;.;.;.;.
2025;74655;.;.;.;.;.;.;.;.;.
2025;5001294;D;B;C;B;C;A;D;A;A
2025;59174;D;D;C;B;B;B;D;A;A
2025;1445016;D;D;C;A;B;E;D;B;A
2025;51835;C;D;C;B;C;A;C;A;A
2025;1184432;D;D;A;B;C;A;C;B;A
2025;10222;C;C;B;B;B;A;C;B;A
2025;2392;B;D;C;B;C;A;C;A;A
2025;15783;C;E;D;B;C;D;A;B;B
2025;1192047;D;C;C;D;C;C;E;E;A
2025;49060;D;D;B;B;C;C;D;A;A
2025;1330031;C;D;C;B;C;D;D;B;A
2025;86288;D;C;C;B;C;E;D;E;A
2025;20249;C;C;C;B;C;D;D;A;A
2025;74655;C;B;C;A;B;E;D;A;A
2025;1184432;C;D;C;B;C;B;C;A;A
2025;1385538;C;C;C;A;C;D;D;A;A
2025;85652;C;D;C;B;C;E;D;B;A
2025;18605;D;D;B;D;D;A;D;B;A
2025;1385538;C;C;C;B;C;B;D;B;A
2025;5001294;C;C;C;A;B;E;C;A;A
2025;5001294;D;C;A;B;C;A;D;A;A
2025;84408;.;.;.;.;.;.;.;.;.
2025;5001294;C;C;C;C;C;C;C;C;.
2025;74655;E;C;A;C;C;C;C;A;A
2025;1399478;A;A;A;A;A;E;E;B;B
2025;65924;D;C;B;D;C;A;D;B;A
2025;1178672;A;A;A;A;A;A;A;A;A
2025;1399479;E;D;A;B;B;B;D;A;A
2025;1453564;D;C;C;A;C;E;C;B;A
2025;72681;E;E;B;D;D;B;A;B;B
2025;1178524;D;D;C;C;D;C;C;B;A
2025;65114;D;C;B;B;C;B;B;A;A
2025;1136509;C;B;C;A;C;E;D;A;B
2025;5001294;C;C;A;B;B;B;D;B;A
2025;91219;C;B;C;B;B;E;C;E;A
2025;3677;.;.;.;.;.;.;.;.;.
2025;72681;D;D;C;B;C;A;C;B;A
2025;10224;D;C;D;C;B;D;C;B;A
2025;10591;C;C;C;B;C;A;D;B;A
2025;1292726;D;D;B;B;C;A;C;A;B
2025;1184325;D;C;C;B;C;A;C;A;A
2025;85652;D;D;C;B;D;B;D;B;A
2025;1385538;D;D;B;C;C;C;C;D;A
2025;1184047;C;C;C;A;C;E;D;A;A
2025;1427419;C;D;B;C;C;E;E;D;A
2025;1278877;C;C;C;B;C;E;D;B;A
2025;75821;E;D;C;B;C;D;C;A;A
2025;1399287;C;C;C;B;C;E;D;A;A
2025;91219;C;D;C;C;C;E;D;B;A
2025;75821;C;C;C;B;C;D;C;B;A
2025;1438629;C;D;A;B;C;B;D;B;A
2025;1385538;D;C;C;B;C;D;C;B;A
2025;1427419;C;C;B;B;B;E;D;.;A
2025;18605;D;D;B;B;C;E;B;A;A
2025;1399618;D;D;B;B;D;B;C;B;A
2025;72681;D;C;C;C;C;D;C;B;B
2025;1465625;C;D;C;A;C;E;D;A;A
2025;1399477;C;C;C;B;C;A;D;A;A
2025;5345;D;C;C;B;C;A;D;A;A
2025;100956;D;D;A;C;C;B;D;B;A
2025;78256;C;D;C;B;C;E;D;E;A
2025;1483805;C;C;B;A;D;D;B;B;A
2025;1184060;C;D;B;C;E;E;B;A;A
2025;1385538;D;C;A;B;C;E;D;B;A
2025;18605;C;D;C;A;B;B;D;B;A
2025;18594;C;D;C;A;B;E;D;A;A
2025;1342536;D;D;C;B;C;A;D;A;A
2025;1184060;E;E;C;A;B;A;B;B;A
2025;49060;E;C;C;D;C;B;B;B;A
2025;14093;C;D;B;B;C;D;D;B;A
2025;1184432;E;D;C;B;C;A;D;B;B
2025;8698;D;D;C;B;C;A;D;A;A
2025;65114;C;C;C;B;C;B;D;E;A
2025;1178672;E;D;B;C;D;B;C;A;B
2025;1184047;D;C;C;B;C;D;D;B;A
2025;1419799;D;C;B;D;D;A;C;B;A
2025;57402;D;D;C;B;B;E;C;B;A
2025;1399482;D;C;C;B;C;B;B;B;A
2025;1390317;D;D;C;B;C;A;A;B;A
2025;18605;C;D;C;A;B;E;E;A;A
2025;1399482;C;D;C;A;C;A;D;B;A
2025;5345;C;C;C;C;C;C;C;C;A
2025;7414;C;D;D;B;C;A;C;B;A
2025;72669;D;E;C;C;C;C;B;B;B
2025;53338;C;C;C;A;C;A;C;B;A
2025;18594;D;D;C;C;C;B;D;B;A
2025;1108786;C;D;D;B;D;B;D;A;A
2025;1408507;C;D;B;B;C;E;D;A;A
2025;74655;D;D;C;C;C;A;C;B;A
2025;12;C;C;C;C;C;C;C;C;.
2025;65114;C;C;C;B;C;E;D;A;A
2025;74655;C;C;C;B;C;B;C;B;A
2025;1399618;D;D;E;B;C;E;E;A;A
2025;5001294;E;C;B;C;C;B;C;B;B
2025;1168313;D;E;A;B;C;B;D;A;A
2025;18605;C;C;C;B;C;B;D;B;A
2025;1257548;D;D;C;B;C;B;D;B;A
2025;65114;D;D;C;C;D;B;D;B;A
2025;5000980;D;C;A;B;D;.;D;B;.
2025;65114;.;.;.;.;.;.;.;.;.
2025;1408508;D;D;D;B;B;A;A;A;A
2025;1330031;D;B;C;C;C;B;D;B;A
2025;8698;D;C;B;B;B;E;D;B;A
2025;1485621;C;D;C;A;C;E;D;A;A
2025;75821;C;C;C;B;C;A;D;C;A
2025;65114;C;D;C;B;C;B;D;B;A
2025;49060;.;.;.;.;.;.;.;.;.
2025;1179501;C;C;A;B;C;E;D;B;A
2025;5001294;C;C;C;B;C;B;C;B;B
2025;9805;C;C;C;B;C;E;B;B;A
2025;5001033;D;C;C;B;B;A;B;B;A
2025;99476;D;D;C;C;D;E;D;B;A
2025;72675;D;D;E;D;D;B;D;B;A
2025;66361;D;C;C;B;C;A;C;A;A
2025;72669;D;D;C;B;C;B;D;B;A
2025;5000980;D;D;B;B;C;A;C;A;A
2025;1342536;D;E;B;C;A;B;D;D;A
2025;5001294;C;C;A;A;B;E;E;B;A
2025;65114;C;C;C;B;D;B;C;B;A
2025;18594;E;D;A;D;C;E;C;D;B
2025;1202573;C;C;C;B;B;A;A;A;A
2025;100956;D;E;B;B;B;E;D;E;A
2025;1188900;E;D;B;D;D;D;C;A;B
2025;72667;C;D;C;A;A;E;C;B;A
2025;1453564;D;D;C;B;C;E;C;A;B
2025;9805;C;C;C;A;C;E;C;B;A
2025;9805;C;B;B;B;C;B;D;B;A
2025;1190280;C;D;A;D;D;B;A;B;A
2025;57402;C;C;C;A;B;B;D;E;A
2025;71859;C;C;C;B;C;B;D;A;A
2025;90059;C;C;C;B;C;B;C;B;A
2025;10289;D;D;A;B;C;B;D;A;A
2025;1445016;C;C;C;A;A;E;E;B;A
2025;13996;D;D;D;D;D;D;*;D;.
2025;1188849;E;D;E;E;D;B;C;B;A
2025;1465625;D;C;A;B;C;B;D;B;A
2025;1193275;E;E;A;E;D;B;A;B;A
2025;5001341;D;D;C;A;B;E;D;A;A
2025;1193275;C;D;C;A;B;E;E;E;A
2025;1292917;E;E;A;D;D;B;D;B;A
2025;19294;C;D;C;D;C;A;B;A;A
2025;1408262;D;C;A;C;C;D;B;B;A
2025;1390311;D;C;B;B;C;A;C;B;A
2025;57402;D;E;C;B;C;B;D;B;A
2025;7414;D;D;B;A;C;B;B;A;B
2025;5000930;.;.;.;.;.;.;.;.;.
2025;13286;D;D;C;B;C;B;E;A;A
2025;72667;E;E;A;A;A;B;C;A;B
2025;8698;C;D;C;A;B;E;E;A;A
2025;5345;C;C;C;A;C;E;D;B;A
2025;85652;E;C;C;B;C;C;C;A;A
2025;100956;D;D;B;B;C;B;C;B;A
2025;1202553;C;C;C;C;C;C;C;C;.
2025;1184060;D;D;B;C;C;B;D;D;A
2025;1408259;E;E;A;C;C;B;C;B;A
2025;1399481;C;D;C;B;C;A;D;E;A
2025;1135207;D;D;C;B;C;A;C;B;A
2025;5000979;D;E;A;B;C;B;B;A;A
2025;5000980;D;C;C;B;C;A;D;B;A
2025;1390317;C;D;C;B;C;B;D;A;A
2025;78256;D;D;A;C;C;B;D;B;A
2025;1399478;D;D;B;B;B;A;B;B;A
2025;5001294;D;D;B;B;C;E;D;C;A
2025;8698;D;D;C;B;C;E;E;B;A
2025;1166567;D;C;B;B;C;E;C;B;A
2025;1108786;C;D;A;C;C;B;B;C;A
2025;72667;A;D;A;B;C;B;D;B;B
2025;1200712;D;D;C;B;C;A;D;A;A
2025;5000979;D;D;D;B;C;B;C;B;B
2025;74655;E;D;C;B;C;B;A;B;A
2025;1342536;C;C;B;B;C;A;C;B;A
2025;100956;D;C;C;A;B;E;C;D;A
2025;8698;C;C;C;B;C;E;D;A;A
2025;5920;A;A;A;A;A;A;A;A;A
2025;5000980;E;D;B;B;C;A;C;E;A
2025;1421100;D;B;A;A;B;B;E;B;A
2025;59174;C;D;C;B;C;B;D;A;A
2025;1108786;C;C;C;B;C;B;C;B;A
2025;65114;D;D;A;B;C;B;C;A;A
2025;1399614;D;D;B;C;C;C;C;C;.
2025;1257777;D;D;C;D;D;B;B;B;A
2025;65114;D;D;C;A;D;B;B;B;B
2025;1399482;.;.;.;.;.;.;.;.;.
2025;1399614;C;C;C;A;A;E;E;E;A
2025;18605;.;.;.;.;.;.;.;.;.
2025;1188127;C;D;B;B;C;B;D;B;A
2025;99476;C;D;C;B;C;A;D;E;A
2025;91219;E;D;C;B;C;D;C;A;A
2025;5000979;C;D;C;C;C;B;D;A;A
2025;1322329;.;.;.;.;.;.;.;.;.
2025;1258023;D;D;C;A;C;E;D;B;A
2025;1184060;D;C;C;B;C;E;D;B;A
2025;1390311;A;B;A;A;B;E;E;B;B
2025;99476;C;D;B;B;C;E;D;E;A
2025;85652;C;E;A;B;C;B;C;A;B
2025;5001294;D;D;C;B;C;A;D;B;A
2025;1399482;D;D;A;C;B;E;C;B;A
2025;13601;D;E;B;B;C;E;C;B;A
2025;74655;D;C;A;B;C;B;C;B;A
2025;19294;C;D;B;B;C;B;C;B;A
2025;1166567;C;D;B;A;C;B;C;B;A
2025;1342536;C;D;C;B;C;A;D;A;A
2025;1408507;C;D;A;C;C;B;D;B;A
2025;1342536;D;B;C;B;C;D;C;B;A
2025;5001183;D;D;C;B;C;B;D;B;A
2025;1193264;C;D;C;B;C;A;D;A;A
2025;19294;D;C;A;A;B;A;C;A;B
2025;18594;C;.;C;B;C;B;C;B;A
2025;10591;D;D;A;C;D;E;C;B;A
2025;13996;C;C;A;A;B;A;A;B;A
2025;1192188;C;D;B;B;B;E;A;A;A
2025;1453564;D;D;B;B;C;B;C;B;A
2025;1179189;C;B;C;B;B;D;C;A;A
2025;1408259;C;C;B;B;C;B;D;B;A
2025;18605;E;E;C;C;B;C;A;B;B
2025;1330031;C;D;B;A;B;E;B;A;A
2025;1185025;D;D;B;B;A;D;C;A;A
2025;6496;C;D;C;B;C;A;C;D;A
2025;1184047;C;D;B;B;B;A;D;B;A
2025;100956;D;D;C;B;C;B;B;B;A
2025;1399618;D;D;C;B;C;A;D;B;A
2025;5000980;C;C;C;B;C;B;D;D;A
2025;65114;C;D;C;A;C;E;D;A;A
2025;5001314;C;D;C;B;C;E;E;B;A
2025;1399481;E;D;C;B;C;B;C;B;A
2025;5920;D;D;A;B;C;A;A;A;B
